Linie,groupe,Median_10_100_l,Mean_10_100_l,Skewness_10_100_l,Kurtosis_10_100_l,Median_10_100_r,Mean_10_100_r,Skewness_10_100_r,Kurtosis_10_100_r,Median_30_300_l,Mean_30_300_l,Skewness_30_300_l,Kurtosis_30_300_l,Median_30_300_r,Mean_30_300_r,Skewness_30_300_r,Kurtosis_30_300_r,Median_300_1000_l,Mean_300_1000_l,Skewness_300_1000_l,Kurtosis_300_1000_l,Median_300_1000_r,Mean_300_1000_r,Skewness_300_1000_r,Kurtosis_300_1000_r,km_debut,km_fin,rayon,length,max_l,max_r,cause_max_r,cause_max_l,max,reserve_usure_l,reserve_usure_r,reserve_usure_min
Chatel-St-Denis - Montbovon,71,0.032445001,0.03381171285308848,0.9248440672200247,1.367036549149252,0.020002,0.023881849737896494,3.0584643639123223,13.721215895903704,0.07202,0.07606175961268781,1.2237960692819583,2.5596155429070278,0.062091,0.06376392148914858,1.0763025962219654,3.0274841440852613,0.059563,0.06137934057095158,0.3078026473703471,-0.6751433313845445,0.072199,0.08077650095325542,1.2635578667902765,1.4920429038334166,10087.194,10236.944,239.0,149.75,0.07202,0.072199,Median_300_1000_r,Median_30_300_l,0.072199,0.007980000000000001,0.007801000000000002,0.007801000000000002
Chatel-St-Denis - Montbovon,72,0.028656,0.030391227783333332,0.7546775053052271,0.26690821913603235,0.019977,0.024878277744444448,3.111966798373255,11.236047941613348,0.055209499999999995,0.05662359167777778,0.624491326897996,0.44472728644346793,0.0499845,0.05505486941111112,1.5366646289173183,2.7186219122028037,0.0686895,0.07424257219444444,1.1386292924075068,0.7050477303918328,0.083395,0.08092683049444445,-0.11892107938334033,-1.0203678194850223,10236.944,10326.944,0.0,90.0,0.0686895,0.083395,Median_300_1000_r,Median_300_1000_l,0.083395,0.011310500000000001,-0.0033949999999999952,-0.0033949999999999952
Chatel-St-Denis - Montbovon,73,0.0349265005,0.037874266335427134,1.1302002350639069,1.5738135503676096,0.019206,0.01999064072110553,1.221671946724415,4.378249546527464,0.060881499,0.06327204523994974,0.6503233851929725,0.1925867816548088,0.0468125,0.0478398781620603,0.5321941707372977,0.6659748451652181,0.08682000000000001,0.10141446733668341,1.5665690405493917,2.3476930390162716,0.066067,0.07191011420854271,0.9711704108939899,0.8653608608249224,10326.944,10525.944,220.0,199.0,0.08682000000000001,0.066067,Median_300_1000_r,Median_300_1000_l,0.08682000000000001,-0.006820000000000007,0.013933000000000001,-0.006820000000000007
Chatel-St-Denis - Montbovon,74,0.033212001000000005,0.035108718663316586,0.9514408940042361,1.3203906615288803,0.022749000999999998,0.02493417584924623,2.362177922486946,6.972478105541464,0.05680399999999999,0.0619224774321608,0.9971699994933209,0.7182554744405589,0.046786001,0.04830465328140704,0.8468226513374867,0.7239835302135558,0.074789,0.07549081909547738,0.22445043849292107,-0.820411258438861,0.087737,0.08906566326633167,0.16627506157691863,0.10348599755992316,10525.944,10575.694,0.0,49.75,0.074789,0.087737,Median_300_1000_r,Median_300_1000_l,0.087737,0.005211000000000007,-0.007736999999999994,-0.007736999999999994
Chatel-St-Denis - Montbovon,75,0.030330000000000003,0.03210427871662763,0.7970265899283373,0.2978993952329252,0.021977999999999998,0.025098430918032787,2.5085418242309725,8.783189310296317,0.078313,0.08236062299297424,0.9824086195615439,0.8155170919402983,0.067028,0.06872484776346605,0.5269311640811517,0.168793229491619,0.076566,0.0781366651381733,0.21645076998946466,0.18388618507082555,0.082864,0.09253198852459016,1.2231558916296577,1.0662028370071877,10575.694,10682.444,302.0,106.75,0.078313,0.082864,Median_300_1000_r,Median_30_300_l,0.082864,0.001687000000000008,-0.0028639999999999916,-0.0028639999999999916
Chatel-St-Denis - Montbovon,76,0.031849,0.034410317246458925,2.5534281286569196,11.60078024873552,0.021060000000000002,0.02491533996033994,2.340077257238192,6.492021924790087,0.07311999899999999,0.0758022662549575,0.6799635345303561,0.3158246597856311,0.062254,0.064387991509915,1.7730963968582327,6.894253990087172,0.042803,0.042492793172804535,0.06817178120930276,-0.6058421549841304,0.056032,0.05790805104532578,0.8677351111811951,0.7307728651717551,10682.444,10770.694,0.0,88.25,0.07311999899999999,0.062254,Median_30_300_r,Median_30_300_l,0.07311999899999999,0.006880001000000011,0.017746000000000005,0.006880001000000011
Chatel-St-Denis - Montbovon,77,0.030974999500000003,0.0331802448537415,0.7894882848784675,0.3924825645660306,0.020819,0.024467367367346938,2.8503054762929194,10.06651561342227,0.0904765,0.09095497616326531,0.3794592517236805,0.40573608145064277,0.074301,0.07443743879591837,0.14648541316334726,-0.4248092900999194,0.059325,0.06046561567006803,1.3456623614509053,2.367073793492353,0.0645115,0.08094377200680272,0.9609675106479245,-0.3328569169637836,10770.694,10844.194,280.0,73.5,0.0904765,0.074301,Median_30_300_r,Median_30_300_l,0.0904765,-0.0104765,0.005698999999999996,-0.0104765
Chatel-St-Denis - Montbovon,78,0.029033999999999997,0.03210154227184466,1.2456228984959519,1.9620085400940468,0.0166035,0.01991635,3.3192683618826906,16.64746302380078,0.06803000000000001,0.06802406379472954,0.25219112467595156,-0.22058408951985298,0.057374,0.05849749228951048,1.407720548914374,4.515201783741509,0.054302,0.05945639528294036,0.9255303324299929,0.19731608854553118,0.058453,0.06799560758059914,2.540279331789363,7.290386792085107,10844.194,11024.444,0.0,180.25,0.06803000000000001,0.058453,Median_300_1000_r,Median_30_300_l,0.06803000000000001,0.011969999999999995,0.021547000000000004,0.011969999999999995
Chatel-St-Denis - Montbovon,79,0.032689499999999996,0.03639961983471074,1.3009906060145655,2.3820164574940774,0.0188315,0.02017922723140496,1.644697702239234,2.9558529623087964,0.0565244985,0.05837100826446281,1.0160482586147583,1.6562310502789748,0.04412,0.04556213641735537,1.013054959625266,1.167820691420233,0.052511,0.058589384297520655,0.9096618855362506,-0.05050148484865202,0.044166,0.04853699999586777,1.4619189578375469,1.9105078159116395,11024.444,11084.944,180.0,60.5,0.0565244985,0.044166,Median_300_1000_r,Median_30_300_l,0.0565244985,0.023475501500000003,0.035834000000000005,0.023475501500000003
Chatel-St-Denis - Montbovon,80,0.0306685005,0.0335446928337766,1.0960676875509563,1.1865721801947853,0.0176995,0.021738712752659577,2.900398533035071,10.796743631871335,0.05108800000000001,0.05196731819786096,0.47808856785515647,0.277092429237654,0.04068,0.042253074955040874,0.6211113716461828,0.37027179615142636,0.052844,0.054573581746594005,0.22261216174001333,-0.8946339942161003,0.054247,0.05656310935539568,0.7810786164369592,0.8697028748027655,11084.944,11273.444,0.0,188.5,0.052844,0.054247,Median_300_1000_r,Median_300_1000_l,0.054247,0.027156,0.025753000000000005,0.025753000000000005
Chatel-St-Denis - Montbovon,81,0.029288999,0.030548936603002504,0.8284281148124799,1.2571986963021464,0.018737999999999998,0.021759188510425357,2.380388997333874,6.8802101723851194,0.066108999,0.07039097578982485,0.6587465095045515,-0.04535721330076603,0.052021,0.054339445371142624,0.6641276631700526,0.19706911547915773,0.049636,0.05219074894578816,1.0263035931210167,1.7844467301399565,0.058555,0.061620357796497084,1.0461409749355401,1.7299383069304728,11273.444,11573.194,392.0,299.75,0.066108999,0.058555,Median_300_1000_r,Median_30_300_l,0.066108999,0.013891001,0.021445,0.013891001
Chatel-St-Denis - Montbovon,82,0.036124,0.0395103984199773,1.0328301033608964,0.9912199043719472,0.02157,0.025231884368480725,1.7873169697185547,4.318034100486499,0.049839998999999996,0.05301195304581901,0.866960918856199,0.5977357322837791,0.0382499995,0.04042234668993135,0.9390093940943578,0.8345499066904143,0.053858,0.05883000236568048,0.7585305821492192,-0.20587046333910974,0.060911999999999994,0.06319955782048194,0.6346122250366194,0.31970501539980223,11573.194,11794.444,0.0,221.25,0.053858,0.060911999999999994,Median_300_1000_r,Median_300_1000_l,0.060911999999999994,0.026142,0.019088000000000008,0.019088000000000008
Chatel-St-Denis - Montbovon,83,0.037902000000000005,0.038938494707889126,0.5967952249069451,0.14039400308761074,0.021133,0.02306655222814499,3.1510958826670845,14.640977595582406,0.071155001,0.0720830896076759,0.2592108177103044,-0.4559851489631024,0.060157999999999996,0.06048184647974413,0.6435788530571974,1.5349461129070017,0.051521,0.05807622814285714,1.1496136473431504,0.6283028163898177,0.051063,0.05226133048400852,0.5858747039798611,-0.05179628492396127,11794.444,11911.694,230.0,117.25,0.071155001,0.060157999999999996,Median_30_300_r,Median_30_300_l,0.071155001,0.008844999000000006,0.019842000000000005,0.008844999000000006
Chatel-St-Denis - Montbovon,84,0.027146999999999998,0.031996492716909436,2.282719355863419,7.371191648221574,0.016793000000000002,0.022862629518049397,2.835518377076479,9.233960199669816,0.050480001,0.052386878423685876,0.9183568584917284,1.8677486880383274,0.042412002000000004,0.04503014311906269,0.8613346187859361,0.8516282473654804,0.05118,0.05898119630398987,1.9007303301747933,4.7434297723232834,0.057355,0.060821822681443954,0.7775144782107057,0.43080060845394375,11911.694,12306.444,0.0,394.75,0.05118,0.057355,Median_300_1000_r,Median_300_1000_l,0.057355,0.02882,0.022645,0.022645
Chatel-St-Denis - Montbovon,85,0.029663,0.0334048711575179,1.3601115514257676,2.0545970612485,0.016612000000000002,0.01852936994033413,2.4686366901411154,9.058637973647151,0.046033001000000004,0.04815378526968974,0.5927824190585292,0.10274273437240256,0.040475,0.04157688786396181,1.8844977950083623,9.510798184037187,0.047115,0.05061106682338902,0.7695085375975617,0.6088030406197413,0.045376,0.04874404296658711,0.7392567446689257,0.1254862839220614,12306.444,12411.194,257.0,104.75,0.047115,0.045376,Median_300_1000_r,Median_300_1000_l,0.047115,0.032885000000000005,0.034624,0.032885000000000005
Chatel-St-Denis - Montbovon,87,0.035413,0.03809446866006601,3.602944624951959,29.341822361633476,0.020046,0.021069009884488447,0.8649891143114851,0.7170482173893316,0.05179399999999999,0.05201559409570957,2.0104906959043563,8.955898015750888,0.035904999,0.03554868973267327,-0.11862282037736559,-0.22766582846498373,0.034933,0.04461031681848185,2.7972571249002405,8.064106707406477,0.047536,0.051748636960396034,0.6775010695872783,-0.48457756923005046,14008.444,14084.194,435.0,75.75,0.05179399999999999,0.047536,Median_300_1000_r,Median_30_300_l,0.05179399999999999,0.02820600000000001,0.032464,0.02820600000000001
Chatel-St-Denis - Montbovon,88,0.051402500000000004,0.0561294607745098,1.0239209815381187,0.7830141583559831,0.028982,0.03055593197087379,1.0861679499810706,2.3030241620165137,0.0623465,0.06744865321428571,0.8507364003627126,0.5767049453665805,0.0369325,0.04196268357142857,2.079130033953349,5.240232331323188,0.085261,0.0883176462195122,1.6647544797938112,3.8057335863074,0.071349,0.07308039024390243,0.5032834019053565,-0.24816529494212913,14084.194,14110.194,343.0,26.0,0.085261,0.071349,Median_300_1000_r,Median_300_1000_l,0.085261,-0.005261000000000002,0.008651000000000006,-0.005261000000000002
Chatel-St-Denis - Montbovon,89,0.06475,0.06821203015151515,1.070910946206235,0.9035330864691158,0.035889,0.0358816286,0.918646833692227,1.4952217597881328,0.06564,0.06809110344827586,0.879477773382475,0.2648705726044511,0.048989,0.051954034448275864,1.0453282855391368,1.0755021366970485,0.097733,0.10413906733333333,0.2881312479040132,-0.8222581110002674,0.27545699,0.24436941235294118,-0.43407168648660316,-1.5128252808389673,14110.194,14118.944,155.0,8.75,0.097733,0.27545699,Median_300_1000_r,Median_300_1000_l,0.27545699,-0.017733,-0.19545699,-0.19545699
Chatel-St-Denis - Montbovon,94,0.062147,0.06437185363414634,0.41830201481987994,-0.24992200044911872,0.0336725,0.05674557329268293,2.4264769573206864,4.870096871786584,0.0847825,0.08678910965853659,0.15577369446135042,-0.4621659105169895,0.0692525,0.11820407365853658,2.014641527957948,2.5295070670897912,0.035224500000000006,0.03466715856097561,0.055951635612041,-1.088624365037711,0.0451125,0.09957818315853659,1.1451034158142814,-0.25383142183069385,19104.593,19125.593,500.0,21.0,0.0847825,0.0692525,Median_30_300_r,Median_30_300_l,0.0847825,-0.004782499999999995,0.010747500000000007,-0.004782499999999995
Chatel-St-Denis - Montbovon,95,0.0628955,0.06157122967567568,-0.19823223151931665,-0.539702979665829,0.0351475005,0.036591088279411765,0.5578932540706567,-0.3868181872600287,0.061651,0.06251216227027027,0.3610394739792158,-0.007436977289688951,0.0397584995,0.0459770781875,1.0442433556522113,0.5442931219805236,0.041177000000000005,0.043537337824324326,-0.014803573243796418,-1.630909587926433,0.031443,0.03768598002,1.7233829238225546,2.541548889495827,19125.593,19144.093,0.0,18.5,0.0628955,0.0397584995,Median_30_300_r,Median_10_100_l,0.0628955,0.01710450000000001,0.0402415005,0.01710450000000001
Chatel-St-Denis - Montbovon,96,0.041079000000000004,0.047839018919431285,1.1795632699845242,0.7923016858513146,0.024488,0.029468838862559243,1.5533800599931438,2.817724664773232,0.04479,0.050395720374407586,1.0722649518562037,0.5387841236949993,0.027778,0.03040398582464455,1.07796340831061,0.7227754039737904,0.023443,0.025068203800947868,0.9047275981382094,-0.06335852557539345,0.024041001,0.024318583061611377,0.4049520681644884,-0.9118588057985431,19144.093,19196.843,500.0,52.75,0.04479,0.027778,Median_30_300_r,Median_30_300_l,0.04479,0.03521,0.052222000000000005,0.03521
Chatel-St-Denis - Montbovon,97,0.0388795,0.04465371878125,1.1561096158222082,0.7450294580724841,0.024168500500000002,0.02721235749740933,0.8735806341950337,0.2512887730868858,0.039696,0.04600831581315789,1.1335699273846842,0.602490770394243,0.0289,0.03162202630263158,0.7901184978834791,-0.2122125383249327,0.019223499999999998,0.02144140170218579,1.951325908346819,4.87038768532916,0.023781,0.025965084680327866,1.313609064002307,2.5706088506699647,19196.843,19304.593,0.0,107.75,0.039696,0.0289,Median_30_300_r,Median_30_300_l,0.039696,0.040304,0.051100000000000007,0.040304
Chatel-St-Denis - Montbovon,98,0.038644000000000005,0.04301830922891566,1.1713089366290215,0.9174527910753723,0.021857,0.02544462653815261,1.2400114172305348,1.237919153330452,0.037942001,0.043464321293172695,1.208283653516569,0.6588979034086799,0.025448000000000002,0.028249967919678716,0.8032807774951302,-0.25899272803187756,0.021103,0.024799851381526104,0.8021807257382936,-0.47097020339681217,0.021135001,0.023169357413654616,1.7846718821538508,3.525404274213183,19304.593,19366.843,259.0,62.25,0.038644000000000005,0.025448000000000002,Median_30_300_r,Median_10_100_l,0.038644000000000005,0.041356,0.054552,0.041356
Chatel-St-Denis - Montbovon,99,0.040644,0.0425620490877193,0.6982025672359015,0.18700003114813635,0.023934000999999996,0.024928698207017545,0.4049100441554063,-0.7371355763144738,0.042158,0.04342147366666667,0.6770554373299802,0.24995572231898944,0.025662999,0.026863845600000002,0.36314138639578386,-0.7746422746057067,0.018704001,0.02089994385964912,1.0126109854388015,0.233456151298308,0.019789999,0.02131022809122807,1.2852878707409923,1.8725305862440642,19366.843,19438.093,225.0,71.25,0.042158,0.025662999,Median_30_300_r,Median_30_300_l,0.042158,0.037842,0.054337001,0.037842
Chatel-St-Denis - Montbovon,100,0.0395920005,0.05434876742441861,4.184315642579286,20.334125276737023,0.029398,0.03074289831073446,0.5320802936642514,0.028735517692901613,0.0469979995,0.07792342869642857,3.5798178275198227,12.257433954471773,0.034142000000000006,0.03484963844067797,0.47149678371487164,-0.06333467445847862,0.0311325005,0.06019461048051948,1.6249196581265826,1.4183527204279702,0.033764,0.03550234462146893,0.5555816309275984,-0.8947571763465896,19438.093,19483.093,250.0,45.0,0.0469979995,0.034142000000000006,Median_30_300_r,Median_30_300_l,0.0469979995,0.0330020005,0.045857999999999996,0.0330020005
Chatel-St-Denis - Montbovon,101,0.0578734995,0.0567106,0.29705476592971397,-0.5947209030789202,0.035266999,0.04533034715277778,3.290507063613256,12.308415698742605,0.060766,0.05953169841269842,-0.16937703776656948,-0.8565167993509628,0.056549001,0.09014637356716418,2.167206711082099,3.400271899280243,0.061706,0.06276420752830189,0.11116017239308315,0.29240922794482715,0.155147,0.15262956163636365,-0.03468035182851381,-1.3104668626201248,14119.171,14138.171,0.0,19.0,0.061706,0.155147,Median_300_1000_r,Median_300_1000_l,0.155147,0.018294000000000005,-0.075147,-0.075147
Chatel-St-Denis - Montbovon,102,0.039814,0.04522628969158878,1.1970687961263198,1.6920668088234105,0.023892999999999998,0.02583306420183486,0.6887547944940395,-0.6219871976294189,0.054698001,0.05857800971153847,1.0358606665938572,1.1553521897495314,0.03429,0.036219128403669726,0.6191246995935739,-0.40411068285349794,0.070932,0.06591747421649485,-0.03240901071470541,-1.20008967756519,0.065516,0.07335998130841122,0.6254966677430153,0.072780825597353,14138.171,14165.421,289.0,27.25,0.070932,0.065516,Median_300_1000_r,Median_300_1000_l,0.070932,0.009068000000000007,0.014483999999999997,0.009068000000000007
Chatel-St-Denis - Montbovon,103,0.039085999499999996,0.04373801844444444,1.059594167515017,0.7419354005846155,0.022283000499999997,0.025400896341463412,0.9665509754179716,0.044918186572273644,0.055404,0.06270567515286625,2.0819346876299294,5.741678053695718,0.035747,0.04716717681097561,2.7903690667922456,7.29325977028345,0.047465499999999994,0.05742263572142857,1.183282504516221,0.36435773191187293,0.055106,0.06437023782926829,0.3888935413203711,-1.2007126227982912,14165.421,14206.421,481.0,41.0,0.055404,0.055106,Median_300_1000_r,Median_30_300_l,0.055404,0.024596,0.024894,0.024596
Chatel-St-Denis - Montbovon,104,0.038371,0.04276404332851985,0.7946072337288929,-0.12436834683893627,0.023918,0.025256934989169675,0.46195303775886565,-0.6760335647710991,0.052303,0.05669580136101083,0.7327041691945271,-0.03814384815636451,0.034219999,0.03538004329241878,1.0674598305915242,2.007142020095521,0.044566,0.052133945848375454,1.858639086333987,3.485941808216423,0.041292,0.04811442240794224,1.31595499133839,0.4115147937151957,14206.421,14275.671,401.0,69.25,0.052303,0.041292,Median_300_1000_r,Median_30_300_l,0.052303,0.027697,0.038708,0.027697
Chatel-St-Denis - Montbovon,105,0.046045,0.04910243476086956,1.0336694772318542,0.4651548559300247,0.028906500999999998,0.03024582619565217,0.866807396849705,0.0409551169810487,0.053170999499999996,0.05730984782608695,1.2854205412135997,1.8352812808615138,0.039926500999999996,0.0419279567173913,0.9400391965454739,0.4043654174013982,0.0828125,0.07187269565217391,-0.20521474911077373,-1.6581588680880954,0.065352,0.06242173910869565,-0.040923856125912934,-0.8957805561946532,14275.671,14287.171,312.0,11.5,0.0828125,0.065352,Median_300_1000_r,Median_300_1000_l,0.0828125,-0.0028124999999999956,0.014648000000000008,-0.0028124999999999956
Chatel-St-Denis - Montbovon,106,0.041521,0.0426668317029703,0.8935680246914052,1.3262966118215607,0.028207500000000003,0.04258405992,3.335351730109922,11.993337403669784,0.0455455,0.04777279591836734,0.3346327200756583,-0.7031100737848726,0.047805998,0.08696404227368422,2.473017167410535,4.752627339664475,0.042788,0.05109338824705883,1.6191000093061392,1.4892673048443674,0.085718,0.12349053122222221,1.0717333564501794,-0.3424177499194485,14287.171,14313.421,400.0,26.25,0.0455455,0.085718,Median_300_1000_r,Median_30_300_l,0.085718,0.0344545,-0.005718000000000001,-0.005718000000000001
Chatel-St-Denis - Montbovon,107,0.038224999,0.0436243465379538,1.3068968395315348,1.4417833354945797,0.025344999,0.02902196699009901,1.347097669980115,2.161285690815073,0.038784,0.04464617161056105,1.6028589878605861,2.31579065284852,0.028083999,0.03309758745544555,1.6833895638912024,3.1985130643387993,0.022453999,0.02596516501650165,1.1315122278671865,0.25400829338123776,0.028945001,0.030490554501650162,0.7753840414284561,-0.029794627416203312,206.948,282.698,0.0,75.74999999999997,0.038784,0.028945001,Median_300_1000_r,Median_30_300_l,0.038784,0.041216,0.051054999000000004,0.041216
Chatel-St-Denis - Montbovon,108,0.093319,0.09687671305583756,0.3939799045886769,-0.4260664161947383,0.0527505,0.05075666244162436,-0.11677257170170627,-0.3657925971590483,0.10774600000000001,0.10972220040609136,0.32270559676991206,-0.43080555187235703,0.0653144995,0.06455162942639593,0.09717944924451367,-0.6211296411087561,0.0169279995,0.02082127409390863,1.6317301212024395,2.234449364871397,0.0221715005,0.026024654885786803,2.040041045672827,4.1396719055324445,282.698,381.198,133.0,98.5,0.10774600000000001,0.0653144995,Median_30_300_r,Median_30_300_l,0.10774600000000001,-0.027746000000000007,0.014685500500000004,-0.027746000000000007
Chatel-St-Denis - Montbovon,120,0.057887999999999995,0.06251243776616916,1.3166479236614668,2.8548255013100183,0.036304999500000004,0.03931561644660195,0.8725231203542596,0.7703401578944988,0.054222000000000006,0.05646085779187817,0.7035275822103454,0.16311860435234804,0.035824000499999994,0.036890050005,0.28859538088961484,-0.8640317188023525,0.024171,0.02734706549726776,0.8356475270371815,-0.4034781481684724,0.028826499,0.03154961824193548,1.0259218959998262,0.3411275313728739,19568.456,19621.706,0.0,53.25,0.057887999999999995,0.036304999500000004,Median_10_100_r,Median_10_100_l,0.057887999999999995,0.022112000000000007,0.0436950005,0.022112000000000007
Chatel-St-Denis - Montbovon,138,0.03836,0.03939310811969112,0.6260011183347359,0.5811681796016113,0.02445,0.024689007823529414,1.0520618894499683,1.3701919057147673,0.041399,0.04291569885328186,0.485549744634965,-0.39052171805413005,0.027311,0.02873709234939759,1.620898408312712,3.869729159149668,0.024707001,0.02917502704247104,1.3593701138222103,0.9848677504705412,0.0215765,0.027010294092436975,1.954481808739171,3.7594380384858175,19483.188,19547.938,230.0,64.75,0.041399,0.027311,Median_30_300_r,Median_30_300_l,0.041399,0.038601,0.052689,0.038601
Chatel-St-Denis - Montbovon,191,0.039202,0.043344416180124225,1.6700618396192275,2.985770937828544,0.0248875,0.02737092771084337,0.9084629903977121,0.11930268317837456,0.034855,0.03993876772258065,1.8988744652320235,4.120303578491684,0.024292,0.027058683896774197,1.6768513555988989,3.95373443553018,0.0130695,0.021980537268656716,2.5456549182316834,6.784264823916352,0.0186689995,0.02215877615671642,1.0493718945009705,0.15694352149167035,36753.915,36912.165,0.0,158.25,0.039202,0.0248875,Median_10_100_r,Median_10_100_l,0.039202,0.040798,0.0551125,0.040798
Chatel-St-Denis - Montbovon,197,0.055372000000000005,0.0640169146097561,3.509429922263271,19.162698744984453,0.0401565,0.058013390048780485,2.5212772822430156,7.024881546569363,0.0795625005,0.08674075004166666,1.3974777277789605,3.095831819568767,0.08355199999999999,0.10965453735820896,1.920557947522739,3.053958248588561,0.092404,0.08775754545454545,0.7073616259256776,0.18629896065837892,0.07115099999999999,0.12285120000000001,1.1275495905496449,-0.27519565374201127,29239.731,29261.481,0.0,21.75,0.092404,0.08355199999999999,Median_30_300_r,Median_300_1000_l,0.092404,-0.012403999999999998,-0.0035519999999999857,-0.012403999999999998
Chatel-St-Denis - Montbovon,198,0.0412115,0.05168799975,0.9916779911992749,-0.8122870733216083,0.0223764995,0.02301474975,0.29079944907044003,-1.381800432071087,0.0555625,0.05811899975,0.6378744687250792,-1.1110888950240962,0.039929999,0.04138124925,0.5715375650072467,-1.261437924248973,0.079167,0.0780425,-0.6058616823776342,-0.9259450449689557,0.0664765,0.0640785,-0.6756879836142282,-1.0819581958605724,29261.481,29262.481,500.0,1.0,0.079167,0.0664765,Median_300_1000_r,Median_300_1000_l,0.079167,0.0008330000000000004,0.013523500000000008,0.0008330000000000004
Chatel-St-Denis - Montbovon,199,0.051447,0.05651706051986183,4.6795089230131275,37.52403917681776,0.0263245,0.030139311872881356,3.292615929895552,26.307016691208304,0.055501998999999996,0.06488632927906976,6.625026357808947,52.11552629674604,0.038058999,0.04195062732478632,1.699957041694017,4.936628270078233,0.03711,0.04664916902443992,1.775128589238787,3.3216504544877736,0.037296,0.04624818041155867,2.258304731165908,4.967194659815123,29262.481,29410.731,0.0,148.25,0.055501998999999996,0.038058999,Median_30_300_r,Median_30_300_l,0.055501998999999996,0.024498001000000005,0.041941001,0.024498001000000005
Chatel-St-Denis - Montbovon,200,0.044907,0.06696110650666667,2.921563316755756,7.858018837578385,0.022659,0.024622337349397592,1.453723386216442,2.304252415122055,0.092296,0.12756397041791045,2.3121549710232174,4.206421071204123,0.071159,0.07074544580722891,0.295708000614593,-0.038469691253775196,0.110782,0.14431941487804878,0.3065411173269905,-1.451008912111905,0.065475,0.06652832530120482,0.17693563733667148,-0.7595983174672059,6126.871,6147.621,130.0,20.75,0.110782,0.071159,Median_30_300_r,Median_300_1000_l,0.110782,-0.030782000000000004,0.008841000000000002,-0.030782000000000004
Chatel-St-Denis - Montbovon,201,0.0417125,0.04376603140625,1.633854371081316,3.4814176143607236,0.0197775,0.02169128134375,0.7218919330254612,-0.4476511778751391,0.08976300000000001,0.09484187503125,0.8834223635050988,-0.24763733735017102,0.066189,0.0756821250625,0.7158734661240919,-0.8830385105970477,0.0726015,0.07556146875,0.3626764532113797,-1.284751980997767,0.0744175,0.07600834375,0.20544409151057008,-0.3106231721490085,6147.621,6155.621,0.0,8.0,0.08976300000000001,0.0744175,Median_300_1000_r,Median_30_300_l,0.08976300000000001,-0.009763000000000008,0.005582500000000004,-0.009763000000000008
Chatel-St-Denis - Montbovon,202,0.037994,0.03964918031147541,0.5658645531151315,-0.3713199160508922,0.023808000000000003,0.02951821306557377,2.0369823058757737,3.8661378473765806,0.075489999,0.07796486886885245,0.7490942976021163,0.13731194433132066,0.069893,0.07067303272131148,0.14880231569959718,-0.6973972656059493,0.032011,0.03431186898360656,0.6160653939714706,0.24795325987015904,0.04778,0.049555688524590163,0.4632832414483624,0.4239510315418622,6155.621,6170.871,100.0,15.25,0.075489999,0.069893,Median_30_300_r,Median_30_300_l,0.075489999,0.004510001,0.010107000000000005,0.004510001
Chatel-St-Denis - Montbovon,203,0.034278999,0.03606182062758621,0.9886460520502026,1.445821293693955,0.0186655,0.02044370136111111,2.448620325166605,8.279454934810385,0.056303999,0.05897312404137931,2.45472811299054,8.426780839318024,0.044657,0.04779237405755396,2.366530832656429,7.489219245880607,0.060204,0.05977775170344827,0.44280974931134764,-0.6101241864436608,0.03854,0.041502040000000004,1.3195447997930911,1.7575777100300316,6170.871,6207.121,0.0,36.25,0.060204,0.044657,Median_30_300_r,Median_300_1000_l,0.060204,0.019796,0.035343,0.019796
Chatel-St-Denis - Montbovon,204,0.030933001,0.03310675934854772,1.1205181421465642,1.2999486053402576,0.016517,0.01762351652066116,3.727195882114712,27.230005587603916,0.049615000000000006,0.054666181438818566,2.014171485885962,5.569634028733493,0.040118,0.0458788553553719,2.1496669537623374,5.610145632370758,0.083767,0.09590618834080718,1.3226234528619236,1.5855269078376013,0.059306,0.06826700823966943,1.3460569696180646,1.8069559208251071,6207.121,6267.621,257.0,60.5,0.083767,0.059306,Median_300_1000_r,Median_300_1000_l,0.083767,-0.0037669999999999926,0.020694000000000004,-0.0037669999999999926
Chatel-St-Denis - Montbovon,205,0.0371080005,0.03897538097619048,1.4180787366785577,2.8086849677064594,0.018701500000000003,0.022174142833333334,0.961826723895931,0.2631847074525697,0.050145,0.05473199985714286,2.849232626524077,9.133636516309581,0.0426515,0.045585857023809524,2.838978999886473,8.098884255353418,0.045033500000000004,0.07425992828571429,0.9778414584874905,-0.6438530030237328,0.050373,0.062120357142857144,1.0612540177327652,-0.540119417903552,6267.621,6278.121,148.0,10.5,0.050145,0.050373,Median_300_1000_r,Median_30_300_l,0.050373,0.029855,0.029627,0.029627
Chatel-St-Denis - Montbovon,206,0.031595501,0.033427979249999996,0.9566153320773988,0.5730506056946147,0.020344,0.023546968677083335,1.6380914768176413,3.1215019837013704,0.07388099949999999,0.07706178130208334,0.5844566360118312,-0.29262745568264936,0.0632765,0.06753939580208333,0.5970139068512954,-0.4475120378509474,0.06882,0.07371096842105264,0.7804654918766739,-0.3970268937692061,0.0675365,0.08162842677083333,1.0392947079534403,0.28623395668833274,6278.121,6302.121,100.0,24.0,0.07388099949999999,0.0675365,Median_300_1000_r,Median_30_300_l,0.07388099949999999,0.006119000500000013,0.012463500000000002,0.006119000500000013
